OPDIV,CFDA Number,CFDA Program Title,Award Number,Award Title,Action Date,Recipient Name,City,State,Approp Code,Award Amount
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36375,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,AtlantiCare Health Services,EGG HARBOR TOWNSHIP,NJ,C3,"$555,292"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36380,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/7/2020,"SOUTHERN JERSEY FAMILY MEDICAL CENTER, INC",HAMMONTON,NJ,C3,"$606,843"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35102,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"SOUTHERN JERSEY FAMILY MEDICAL CENTER, INC",HAMMONTON,NJ,CV,"$39,490"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35102,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"SOUTHERN JERSEY FAMILY MEDICAL CENTER, INC",HAMMONTON,NJ,CV,"$66,866"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36380,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/7/2020,"SOUTHERN JERSEY FAMILY MEDICAL CENTER, INC",HAMMONTON,NJ,C3,"$1,027,532"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37176,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"CarePoint Health Foundation, Inc",HOBOKEN,NJ,C3,"$92,250"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36377,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"METROPOLITAN FAMILY HEALTH NETWORK, INC.",JERSEY CITY,NJ,C3,"$129,799"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36377,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"METROPOLITAN FAMILY HEALTH NETWORK, INC.",JERSEY CITY,NJ,C3,"$662,626"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36471,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,HORIZON HEALTH CENTER INC,JERSEY CITY,NJ,C3,"$831,650"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35082,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"METROPOLITAN FAMILY HEALTH NETWORK, INC.",JERSEY CITY,NJ,CV,"$51,878"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35082,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"METROPOLITAN FAMILY HEALTH NETWORK, INC.",JERSEY CITY,NJ,CV,"$10,162"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35001,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,HORIZON HEALTH CENTER INC,JERSEY CITY,NJ,CV,"$66,558"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35090,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"OCEAN HEALTH INITIATIVES, INC.",LAKEWOOD,NJ,CV,"$83,256"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35087,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Lakewood Resource and Referral Center, Inc",LAKEWOOD,NJ,CV,"$82,932"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36369,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Lakewood Resource and Referral Center, Inc",LAKEWOOD,NJ,C3,"$1,288,685"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36396,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"OCEAN HEALTH INITIATIVES, INC.",LAKEWOOD,NJ,C3,"$1,178,900"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35059,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Monmouth Family Health Center, Inc",LONG BRANCH,NJ,CV,"$69,875"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36386,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Monmouth Family Health Center, Inc",LONG BRANCH,NJ,C3,"$857,900"
HRSA,93914,HIV Emergency Relief Project Grants,H9A36961,Ryan White HIV/AIDS Program Part A COVID-19 Response,4/13/2020,MIDDLESEX COUNTY HEALTH DEPARTMENT,NEW BRUNSWICK,NJ,C3,"$130,647"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36477,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CITY OF NEWARK,NEWARK,NJ,C3,"$29,640"
HRSA,93914,HIV Emergency Relief Project Grants,H9A36909,Ryan White HIV/AIDS Program Part A COVID-19 Response,4/13/2020,CITY OF NEWARK,NEWARK,NJ,C3,"$544,685"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37160,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"NEWARK COMMUNITY HEALTH CENTER, INC",NEWARK,NJ,C3,"$67,500"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36510,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,SAINT JAMES HEALTH INC,NEWARK,NJ,C3,"$246,887"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35066,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CITY OF NEWARK,NEWARK,NJ,CV,"$6,286"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35066,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CITY OF NEWARK,NEWARK,NJ,CV,"$2,465"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36387,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"NEWARK COMMUNITY HEALTH CENTER, INC",NEWARK,NJ,C3,"$1,608,965"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36510,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,SAINT JAMES HEALTH INC,NEWARK,NJ,C3,"$299,808"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35066,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CITY OF NEWARK,NEWARK,NJ,CV,"$64,174"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35045,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"NEWARK COMMUNITY HEALTH CENTER, INC",NEWARK,NJ,CV,"$105,803"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36477,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CITY OF NEWARK,NEWARK,NJ,C3,"$771,703"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35091,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,SAINT JAMES HEALTH INC,NEWARK,NJ,CV,"$23,788"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35091,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,SAINT JAMES HEALTH INC,NEWARK,NJ,CV,"$28,886"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36477,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CITY OF NEWARK,NEWARK,NJ,C3,"$75,592"
HRSA,93914,HIV Emergency Relief Project Grants,H9A36944,Ryan White HIV/AIDS Program Part A COVID-19 Response,4/13/2020,"PATERSON, CITY OF (INC)",PATERSON,NJ,C3,"$146,917"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37129,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,ST JOSEPH'S HOSPITAL & MEDICAL CENTER,PATERSON,NJ,C3,"$107,443"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36401,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"PATERSON COMMUNITY HEALTH CENTER, INC.",PATERSON,NJ,C3,"$895,625"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35044,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"PATERSON COMMUNITY HEALTH CENTER, INC.",PATERSON,NJ,CV,"$72,477"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36364,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Jewish Renaissance Foundation, Inc",PERTH AMBOY,NJ,C3,"$521,870"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35054,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,JEWISH RENAISSANCE MEDICAL CENTER,PERTH AMBOY,NJ,CV,"$73,639"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35086,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Jewish Renaissance Foundation, Inc",PERTH AMBOY,NJ,CV,"$51,452"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36508,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,JEWISH RENAISSANCE MEDICAL CENTER,PERTH AMBOY,NJ,C3,"$985,655"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37218,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,C3,"$74,375"
HRSA,93145,HIV-Related Training and Technical Assistance,H1L37346,Ryan White HIV/AIDS Program AIDS Education and Training Centers Program COVID-19 Response,4/13/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,C3,"$100,000"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37197,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,C3,"$108,405"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35104,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,CV,"$74,433"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35080,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,CV,"$51,576"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36397,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,C3,"$934,235"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36404,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Rutgers, The State Univ Biomedical  & Health Sciences",PISCATAWAY,NJ,C3,"$525,095"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37305,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,"Neighborhood Health Services Corporation, Inc.",PLAINFIELD,NJ,C3,"$62,000"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34997,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/26/2020,"Neighborhood Health Services Corporation, Inc.",PLAINFIELD,NJ,CV,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36368,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/16/2020,"Neighborhood Health Services Corporation, Inc.",PLAINFIELD,NJ,C3,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34997,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Neighborhood Health Services Corporation, Inc.",PLAINFIELD,NJ,CV,"$68,765"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36368,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Neighborhood Health Services Corporation, Inc.",PLAINFIELD,NJ,C3,"$838,670"
HRSA,93914,HIV Emergency Relief Project Grants,H9A36941,Ryan White HIV/AIDS Program Part A COVID-19 Response,4/13/2020,HUDSON CTY DEPT OF HEALTH & HUMAN SERVICES,SECAUCUS,NJ,C3,"$164,482"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C35089,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"HENRY J AUSTIN HEALTH CENTER, INC",TRENTON,NJ,CV,"$49,192"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36406,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"HENRY J AUSTIN HEALTH CENTER, INC",TRENTON,NJ,C3,"$612,201"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36406,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"HENRY J AUSTIN HEALTH CENTER, INC",TRENTON,NJ,C3,"$185,039"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37169,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,St Francis Medical Center,TRENTON,NJ,C3,"$51,000"
HRSA,93917,HIV Care Formula Grants,X7C36874,Ryan White HIV/AIDS Program Part B COVID-19 Response,4/13/2020,NJ ST DEPARTMENT OF HEALTH AND SENIOR SERVICES,TRENTON,NJ,C3,"$689,340"
HRSA,93153,"Coordinated Services and Access to Research for Women, Infants, Children, and Youth",H1X37039,Ryan White HIV/AIDS Program Part D WICY COVID-19 Response,4/13/2020,NJ ST DEPARTMENT OF HEALTH AND SENIOR SERVICES,TRENTON,NJ,C3,"$160,453"
